"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"346.953K Weight"	"388.311K Weight"	"434.6K Weight"	"486.406K Weight"	"544.387K Weight"	"609.28K Weight"	"681.909K Weight"	"763.195K Weight"	"854.171K Weight"	"955.992K Weight"	"1069.95K Weight"	"1197.49K Weight"	"1340.24K Weight"	"1500K Weight"
276500	434.6	100.411	0.7133	0	6.08594	11.1299	15.3926	18.7573	21.2632	23.7041	25.5063	27.1143	28.397	29.605	30.7539	31.4648	32.2563	33.0234
277000	310	145.714	1	0	6.08643	11.1299	15.3931	18.7578	21.2637	23.7046	25.5068	27.1143	28.3965	29.6045	30.7539	31.4653	32.2559	33.0239
277500	310	156.453	1	0	6.08691	11.1309	15.3936	18.7578	21.2646	23.7051	25.5073	27.1152	28.397	29.6055	30.7549	31.4663	32.2568	33.0244
278000	486.406	104.899	0.637328	0	6.08643	11.1309	15.3926	18.7568	21.2642	23.7046	25.5068	27.1152	28.3965	29.6055	30.7544	31.4663	32.2568	33.0244
278500	1340.24	75.1029	0.231302	0	6.08643	11.1309	15.3921	18.7563	21.2642	23.7041	25.5063	27.1143	28.3965	29.6055	30.7534	31.4658	32.2563	33.0244
279000	1500	58.8423	0.206667	0	6.08643	11.1309	15.3921	18.7563	21.2637	23.7036	25.5063	27.1133	28.3965	29.605	30.7524	31.4653	32.2559	33.0239
279500	681.909	88.3067	0.454606	0	6.08643	11.1309	15.3921	18.7559	21.2632	23.7026	25.5059	27.1123	28.396	29.605	30.7524	31.4653	32.2549	33.0239
280000	544.387	77.5329	0.569448	0	6.08643	11.1309	15.3911	18.7554	21.2617	23.7026	25.5059	27.1113	28.395	29.605	30.7524	31.4653	32.2549	33.0239
280500	609.28	84.0902	0.508797	0	6.08643	11.1309	15.3901	18.7549	21.2617	23.7012	25.5059	27.1099	28.395	29.6045	30.7524	31.4653	32.2549	33.0239
281000	955.992	69.6005	0.324271	0	6.08643	11.1304	15.3901	18.7549	21.2603	23.7007	25.5059	27.1099	28.395	29.6035	30.752	31.4648	32.2544	33.0239
281500	609.28	85.6978	0.508797	0	6.08643	11.1299	15.3896	18.7544	21.2593	23.6997	25.5059	27.1094	28.395	29.6035	30.752	31.4639	32.2544	33.0239
282000	388.311	150.088	0.798328	0	6.08545	11.1289	15.3896	18.7529	21.2593	23.6997	25.5059	27.1094	28.395	29.603	30.752	31.4639	32.2544	33.0229
282500	1340.24	72.7668	0.231302	0	6.08545	11.1284	15.3896	18.7524	21.2588	23.6997	25.5059	27.1079	28.395	29.6025	30.752	31.4634	32.2539	33.0225
283000	763.195	90.9349	0.406187	0	6.08545	11.1284	15.3896	18.752	21.2578	23.6997	25.5054	27.1069	28.395	29.6021	30.752	31.4624	32.2539	33.022
283500	955.992	68.9758	0.324271	0	6.08545	11.1284	15.3892	18.752	21.2573	23.6997	25.5049	27.1064	28.3945	29.6016	30.751	31.4619	32.2539	33.0215
284000	388.311	129.249	0.798328	0	6.08545	11.1279	15.3892	18.752	21.2573	23.6987	25.5044	27.1055	28.394	29.6016	30.751	31.4614	32.2539	33.0205
284500	346.953	145.126	0.893492	0	6.08496	11.1274	15.3882	18.752	21.2573	23.6987	25.5044	27.1055	28.394	29.6001	30.7505	31.4609	32.2539	33.02
285000	346.953	166.3	0.893492	0	6.08447	11.1265	15.3882	18.7515	21.2573	23.6982	25.5039	27.1055	28.3936	29.6001	30.7495	31.4604	32.2539	33.02
285500	1069.95	64.8748	0.289733	0	6.08447	11.1265	15.3877	18.751	21.2568	23.6978	25.5039	27.105	28.3926	29.6001	30.7485	31.4604	32.2534	33.02
286000	1197.49	64.7761	0.258874	0	6.08447	11.1265	15.3877	18.751	21.2563	23.6968	25.5034	27.105	28.3926	29.6001	30.7476	31.46	32.2524	33.0195
286500	854.171	68.1849	0.362925	0	6.08447	11.1265	15.3877	18.7505	21.2563	23.6968	25.5029	27.1045	28.3916	29.5996	30.7471	31.4595	32.252	33.019
287000	955.992	83.8418	0.324271	0	6.08447	11.1265	15.3877	18.7505	21.2563	23.6968	25.5029	27.1035	28.3916	29.5991	30.7456	31.4585	32.2515	33.0186
287500	1197.49	67.8284	0.258874	0	6.08447	11.1265	15.3877	18.7505	21.2559	23.6968	25.5029	27.103	28.3911	29.5986	30.7446	31.457	32.2515	33.0181
288000	955.992	75.8294	0.324271	0	6.08447	11.1265	15.3877	18.7505	21.2559	23.6963	25.5024	27.103	28.3901	29.5981	30.7437	31.4565	32.251	33.0176
288500	609.28	85.4891	0.508797	0	6.08447	11.1265	15.3877	18.7505	21.2559	23.6953	25.5024	27.1025	28.3901	29.5981	30.7437	31.4551	32.2505	33.0161
289000	681.909	82.8867	0.454606	0	6.08447	11.1265	15.3877	18.7505	21.2554	23.6953	25.5015	27.1021	28.3901	29.5972	30.7432	31.4551	32.2505	33.0146
289500	681.909	67.4631	0.454606	0	6.08447	11.1265	15.3877	18.7505	21.2549	23.6948	25.5	27.1021	28.3901	29.5967	30.7427	31.4551	32.25	33.0137
290000	681.909	58.1443	0.454606	0	6.08496	11.1265	15.3882	18.75	21.2549	23.6953	25.5	27.1021	28.3906	29.5972	30.7427	31.4556	32.25	33.0137
290500	609.28	85.5496	0.508797	0	6.08447	11.1265	15.3887	18.7495	21.2554	23.6953	25.5	27.1021	28.3911	29.5977	30.7432	31.4561	32.25	33.0142
291000	609.28	102.914	0.508797	0	6.08447	11.1265	15.3882	18.749	21.2539	23.6943	25.4995	27.1021	28.3906	29.5972	30.7432	31.4561	32.25	33.0142
291500	955.992	71.7999	0.324271	0	6.08594	11.1279	15.3896	18.7505	21.2554	23.6953	25.5	27.1035	28.3921	29.5981	30.7441	31.457	32.251	33.0156
292000	1197.49	77.1292	0.258874	0	6.08594	11.1279	15.3892	18.75	21.2549	23.6943	25.4995	27.1035	28.3916	29.5981	30.7441	31.4565	32.2505	33.0151
292500	310	205.631	1	0	6.08594	11.1279	15.3896	18.75	21.2549	23.6948	25.5	27.104	28.3921	29.5986	30.7446	31.4561	32.25	33.0151
293000	681.909	92.2944	0.454606	0	6.08594	11.1284	15.3896	18.7495	21.2549	23.6953	25.5	27.104	28.3926	29.5986	30.7451	31.4565	32.25	33.0156
293500	854.171	62.9647	0.362925	0	6.08594	11.1284	15.3892	18.749	21.2549	23.6943	25.4995	27.1035	28.3916	29.5981	30.7451	31.4565	32.2495	33.0156
294000	1500	64.5771	0.206667	0	6.08594	11.1284	15.3887	18.7485	21.2549	23.6943	25.4985	27.1025	28.3916	29.5972	30.7446	31.4565	32.2495	33.0151
294500	310	211.011	1	0	6.08691	11.1289	15.3892	18.7495	21.2559	23.6953	25.4995	27.1035	28.3926	29.5967	30.7446	31.4575	32.25	33.0161
295000	310	174.735	1	0	6.0874	11.1284	15.3892	18.75	21.2559	23.6948	25.4995	27.104	28.3926	29.5972	30.7451	31.458	32.2505	33.0161
295500	763.195	90.0373	0.406187	0	6.08789	11.1294	15.3892	18.751	21.2568	23.6953	25.4995	27.1045	28.3936	29.5981	30.7461	31.459	32.251	33.0171
296000	763.195	83.3347	0.406187	0	6.08594	11.1284	15.3892	18.751	21.2568	23.6948	25.4995	27.1035	28.3936	29.5981	30.7461	31.459	32.251	33.0166
296500	1069.95	81.0869	0.289733	0	6.08594	11.1284	15.3892	18.751	21.2563	23.6938	25.4995	27.103	28.3936	29.5981	30.7456	31.4585	32.2495	33.0161
297000	609.28	53.1055	0.508797	0	6.08594	11.1284	15.3892	18.751	21.2563	23.6929	25.4995	27.103	28.3931	29.5977	30.7451	31.458	32.248	33.0156
297500	486.406	100.797	0.637328	0	6.08594	11.1284	15.3892	18.7505	21.2563	23.6929	25.499	27.1021	28.3931	29.5967	30.7446	31.4575	32.2476	33.0151
298000	1500	67.5941	0.206667	0	6.08594	11.1284	15.3892	18.7505	21.2559	23.6924	25.4985	27.1016	28.3926	29.5962	30.7441	31.4565	32.2476	33.0146
298500	955.992	71.6942	0.324271	0	6.08545	11.1289	15.3887	18.751	21.2563	23.6924	25.499	27.1021	28.3931	29.5957	30.7446	31.4565	32.248	33.0146
299000	434.6	79.3567	0.7133	0	6.08496	11.1284	15.3872	18.751	21.2563	23.6924	25.498	27.1021	28.3931	29.5952	30.7446	31.4561	32.248	33.0142
299500	434.6	121.471	0.7133	0	6.08496	11.1279	15.3867	18.7505	21.2563	23.6924	25.4971	27.1016	28.3931	29.5947	30.7446	31.4561	32.2476	33.0132
300000	854.171	79.655	0.362925	0	6.08496	11.1274	15.3867	18.7505	21.2559	23.6924	25.4961	27.1016	28.3926	29.5947	30.7437	31.4561	32.2466	33.0127
300500	1500	68.9293	0.206667	0	6.08496	11.1274	15.3867	18.7505	21.2559	23.6924	25.4956	27.1011	28.3916	29.5942	30.7432	31.4561	32.2461	33.0112
301000	434.6	113.592	0.7133	0	6.08496	11.127	15.3857	18.75	21.2554	23.6924	25.4946	27.1006	28.3916	29.5942	30.7432	31.4551	32.2461	33.0112
301500	1069.95	68.094	0.289733	0	6.08496	11.1265	15.3857	18.75	21.2549	23.6924	25.4941	27.1006	28.3916	29.5923	30.7427	31.4551	32.2451	33.0112
302000	544.387	96.1581	0.569448	0	6.08496	11.126	15.3853	18.749	21.2544	23.6924	25.4941	27.1001	28.3916	29.5913	30.7427	31.4551	32.2446	33.0107
302500	1069.95	47.7825	0.289733	0	6.08496	11.126	15.3848	18.749	21.2544	23.6919	25.4937	27.0996	28.3916	29.5913	30.7412	31.4541	32.2446	33.0103
303000	854.171	89.8758	0.362925	0	6.08496	11.126	15.3843	18.749	21.2544	23.6919	25.4932	27.0996	28.3901	29.5908	30.7407	31.4536	32.2441	33.0098
303500	1340.24	47.0576	0.231302	0	6.08496	11.126	15.3838	18.749	21.2534	23.6914	25.4932	27.0996	28.3901	29.5898	30.7402	31.4531	32.2432	33.0098
304000	763.195	60.2636	0.406187	0	6.08496	11.126	15.3838	18.749	21.2529	23.6909	25.4932	27.0986	28.3896	29.5889	30.7402	31.4531	32.2427	33.0088
304500	1500	66.2948	0.206667	0	6.08496	11.126	15.3838	18.749	21.2524	23.6909	25.4922	27.0977	28.3892	29.5889	30.7397	31.4531	32.2422	33.0078
305000	1197.49	71.7089	0.258874	0	6.08496	11.126	15.3838	18.749	21.2524	23.6909	25.4917	27.0972	28.3887	29.5879	30.7397	31.4526	32.2407	33.0073
305500	388.311	94.9196	0.798328	0	6.08496	11.1255	15.3838	18.749	21.2524	23.6909	25.4907	27.0972	28.3887	29.5874	30.7393	31.4521	32.2407	33.0054
306000	544.387	87.7681	0.569448	0	6.08496	11.1255	15.3833	18.7485	21.252	23.6899	25.4897	27.0972	28.3882	29.5874	30.7388	31.4521	32.2402	33.0054
306500	1500	85.1367	0.206667	0	6.08594	11.1265	15.3833	18.7495	21.2529	23.6909	25.4907	27.0977	28.3892	29.5879	30.7397	31.4526	32.2407	33.0056
307000	1069.95	77.5694	0.289733	0	6.08569	11.1262	15.3833	18.7495	21.2529	23.6907	25.4902	27.0977	28.3892	29.5879	30.739	31.4524	32.2407	33.0054
307500	346.953	159.927	0.893492	0	6.08521	11.126	15.3831	18.7495	21.2527	23.6904	25.4902	27.0977	28.3892	29.5879	30.7388	31.4524	32.2402	33.0051
308000	1340.24	66.4506	0.231302	0	6.08521	11.126	15.3828	18.7493	21.2522	23.6904	25.49	27.0972	28.3889	29.5879	30.7385	31.4524	32.24	33.0051
308500	763.195	99.3429	0.406187	0	6.08496	11.1257	15.3826	18.7493	21.2522	23.6904	25.49	27.0969	28.3889	29.5879	30.7378	31.4521	32.2397	33.0049
309000	955.992	92.8548	0.324271	0	6.08496	11.1255	15.3823	18.7493	21.252	23.6904	25.4893	27.0967	28.3889	29.5876	30.7378	31.4521	32.2397	33.0044
309500	609.28	89.5855	0.508797	0	6.08496	11.1255	15.3821	18.7493	21.2517	23.6899	25.4893	27.0964	28.3887	29.5874	30.7375	31.4519	32.2397	33.0042
310000	486.406	107.116	0.637328	0	6.08496	11.1255	15.3818	18.7485	21.2515	23.6899	25.4893	27.0962	28.3887	29.5874	30.7371	31.4517	32.2395	33.0042
310500	609.28	141.901	0.508797	0	6.08472	11.1252	15.3818	18.7485	21.251	23.6895	25.489	27.0962	28.3884	29.5872	30.7371	31.4514	32.2395	33.0042
311000	681.909	72.8788	0.454606	0	6.08398	11.1248	15.3818	18.7485	21.2505	23.6895	25.4888	27.0962	28.3882	29.5872	30.7368	31.4514	32.2395	33.0042
311500	310	199.717	1	0	6.08398	11.125	15.3818	18.7485	21.2507	23.6887	25.4888	27.0964	28.3884	29.5874	30.7371	31.4517	32.2397	33.0042
312000	310	121.623	1	0	6.08398	11.1257	15.3821	18.7493	21.2515	23.6892	25.4895	27.0969	28.3892	29.5881	30.7378	31.4524	32.2405	33.0049
312500	1340.24	90.2944	0.231302	0	6.08398	11.1255	15.3813	18.7485	21.2515	23.6892	25.4893	27.0969	28.3892	29.5881	30.7378	31.4521	32.2402	33.0049
313000	681.909	94.9163	0.454606	0	6.08325	11.1255	15.3809	18.7483	21.2515	23.6892	25.489	27.0969	28.3892	29.5881	30.7373	31.4519	32.2402	33.0049
313500	486.406	119.784	0.637328	0	6.08301	11.1255	15.3806	18.748	21.2515	23.6892	25.4893	27.0972	28.3894	29.5884	30.7375	31.4521	32.2405	33.0051
314000	388.311	122.549	0.798328	0	6.08301	11.1252	15.3804	18.748	21.251	23.6887	25.489	27.0969	28.3894	29.5881	30.7375	31.4519	32.2405	33.0051
314500	434.6	129.167	0.7133	0	6.08301	11.1248	15.3796	18.7478	21.251	23.6885	25.4888	27.0969	28.3892	29.5881	30.7375	31.4517	32.2405	33.0051
315000	1197.49	102.406	0.258874	0	6.08325	11.1245	15.3796	18.7476	21.2512	23.6885	25.4888	27.0972	28.3894	29.5881	30.7378	31.4517	32.2407	33.0054
315500	544.387	90.8438	0.569448	0	6.08398	11.1252	15.3799	18.7483	21.2515	23.6892	25.4895	27.0979	28.3901	29.5889	30.738	31.4524	32.2415	33.0059
316000	346.953	146.04	0.893492	0	6.08325	11.1255	15.3801	18.7483	21.2517	23.6892	25.4897	27.0981	28.3904	29.5889	30.7383	31.4524	32.2415	33.0061
316500	310	155.761	1	0	6.0835	11.1252	15.3806	18.7488	21.2522	23.6895	25.4902	27.0986	28.3909	29.5891	30.7385	31.4529	32.2419	33.0063
317000	609.28	101.499	0.508797	0	6.08398	11.1257	15.3811	18.7488	21.2524	23.6895	25.4907	27.0991	28.3914	29.5896	30.7388	31.4529	32.2424	33.0068
317500	609.28	77.2639	0.508797	0	6.0835	11.1252	15.3809	18.7488	21.2522	23.6892	25.4907	27.0991	28.3914	29.5896	30.7385	31.4529	32.2422	33.0066
318000	486.406	76.0326	0.637328	0	6.0835	11.1245	15.3809	18.7485	21.2522	23.689	25.4905	27.0991	28.3911	29.5896	30.7383	31.4526	32.2419	33.0066
318500	434.6	128.079	0.7133	0	6.0835	11.1245	15.3801	18.7485	21.252	23.6887	25.49	27.0991	28.3911	29.5896	30.7378	31.4526	32.2419	33.0063
319000	609.28	77.4402	0.508797	0	6.0835	11.1245	15.3799	18.7483	21.252	23.6882	25.4893	27.0989	28.3909	29.5894	30.7378	31.4526	32.2419	33.0063
319500	854.171	80.2608	0.362925	0	6.0835	11.1245	15.3799	18.7483	21.252	23.6875	25.489	27.0984	28.3904	29.5891	30.7378	31.4526	32.2419	33.0061
320000	434.6	141.092	0.7133	0	6.08374	11.1248	15.3799	18.7485	21.2512	23.6875	25.4893	27.0986	28.3906	29.5894	30.738	31.4526	32.2419	33.0061
320500	955.992	73.3029	0.324271	0	6.08374	11.1248	15.3796	18.7478	21.251	23.687	25.4893	27.0986	28.3906	29.5891	30.738	31.4524	32.2419	33.0059
321000	763.195	124.403	0.406187	0	6.08325	11.1245	15.3794	18.7478	21.251	23.687	25.489	27.0981	28.3904	29.5891	30.7375	31.4524	32.2419	33.0059
321500	1500	96.0157	0.206667	0	6.08301	11.1243	15.3789	18.7476	21.2507	23.687	25.489	27.0981	28.3904	29.5891	30.7375	31.4521	32.2415	33.0056
322000	486.406	98.3924	0.637328	0	6.08276	11.124	15.3789	18.7471	21.2502	23.6868	25.4888	27.0981	28.3904	29.5891	30.7375	31.4521	32.2412	33.0054
322500	854.171	64.8051	0.362925	0	6.08276	11.124	15.3789	18.7468	21.2502	23.6863	25.4885	27.0979	28.3899	29.5891	30.7371	31.4521	32.241	33.0054
323000	310	120.086	1	0	6.08301	11.1243	15.3792	18.7468	21.2505	23.6865	25.4885	27.0979	28.3899	29.5889	30.7373	31.4524	32.2407	33.0054
323500	434.6	111.573	0.7133	0	6.08325	11.1243	15.3792	18.7471	21.2505	23.6868	25.4885	27.0979	28.3901	29.5889	30.7373	31.4526	32.2407	33.0054
324000	1197.49	62.5968	0.258874	0	6.0835	11.1248	15.3794	18.7473	21.251	23.687	25.4888	27.0981	28.3906	29.5894	30.7375	31.4529	32.2412	33.0059
324500	310	143.903	1	0	6.08398	11.125	15.3796	18.7478	21.2515	23.6875	25.489	27.0986	28.3911	29.5896	30.7378	31.4529	32.2415	33.0063
325000	854.171	82.8344	0.362925	0	6.08423	11.1252	15.3796	18.748	21.2517	23.6875	25.4888	27.0984	28.3911	29.5898	30.738	31.4531	32.2415	33.0063
325500	1340.24	71.9495	0.231302	0	6.08423	11.1252	15.3796	18.748	21.2517	23.6873	25.4888	27.0981	28.3911	29.5896	30.7371	31.4529	32.2412	33.0061
326000	486.406	95.9363	0.637328	0	6.08423	11.1252	15.3796	18.7478	21.2517	23.6873	25.4885	27.0979	28.3909	29.5894	30.7366	31.4524	32.2412	33.0059
326500	486.406	97.6572	0.637328	0	6.08423	11.125	15.3796	18.7471	21.2515	23.6873	25.4885	27.0979	28.3909	29.5891	30.7361	31.4524	32.2412	33.0054
327000	434.6	86.8078	0.7133	0	6.08423	11.125	15.3794	18.7463	21.2515	23.6873	25.488	27.0977	28.3906	29.5891	30.7356	31.4524	32.2412	33.0054
327500	310	157.833	1	0	6.08447	11.1252	15.3796	18.7463	21.2517	23.687	25.488	27.0979	28.3909	29.5891	30.7358	31.4521	32.2412	33.0054
328000	681.909	113.227	0.454606	0	6.08447	11.1252	15.3796	18.7461	21.2517	23.6868	25.4873	27.0979	28.3909	29.5889	30.7354	31.4521	32.2412	33.0049
328500	1500	95.4277	0.206667	0	6.08447	11.1252	15.3799	18.7461	21.252	23.687	25.4873	27.0981	28.3909	29.5891	30.7354	31.4524	32.2412	33.0046
329000	1197.49	67.7628	0.258874	0	6.08472	11.1255	15.3799	18.7463	21.2524	23.6875	25.4878	27.0986	28.3914	29.5896	30.7358	31.4526	32.2415	33.0049
329500	544.387	119.549	0.569448	0	6.08472	11.1252	15.3799	18.7466	21.2524	23.6875	25.488	27.0989	28.3914	29.5898	30.7361	31.4529	32.2415	33.0049
330000	1069.95	55.2541	0.289733	0	6.08545	11.1262	15.3809	18.7473	21.2534	23.6882	25.489	27.0996	28.3923	29.5908	30.7368	31.4539	32.2422	33.0059
330500	346.953	162.672	0.893492	0	6.08521	11.1267	15.3811	18.7478	21.2539	23.6887	25.489	27.1001	28.3928	29.5911	30.7373	31.4541	32.2427	33.0063
331000	681.909	69.4753	0.454606	0	6.08472	11.1267	15.3809	18.7473	21.2537	23.6887	25.4885	27.0999	28.3928	29.5908	30.7373	31.4541	32.2427	33.0063
331500	388.311	127.571	0.798328	0	6.08496	11.1267	15.3809	18.7476	21.2534	23.6887	25.4888	27.1001	28.3928	29.5911	30.7373	31.4543	32.2427	33.0063
332000	434.6	117.737	0.7133	0	6.08594	11.1279	15.3818	18.7488	21.2546	23.6899	25.49	27.1013	28.394	29.5923	30.7383	31.4556	32.2437	33.0073
332500	1197.49	85.131	0.258874	0	6.08569	11.1274	15.3816	18.7483	21.2546	23.6895	25.4897	27.1013	28.394	29.5923	30.7383	31.4553	32.2437	33.0073
333000	346.953	162.932	0.893492	0	6.08521	11.1279	15.3821	18.7488	21.2551	23.6899	25.4902	27.1018	28.3943	29.5925	30.7388	31.4558	32.2437	33.0078
333500	544.387	120.824	0.569448	0	6.08521	11.1277	15.3818	18.7485	21.2546	23.6895	25.4897	27.1018	28.3943	29.5923	30.7388	31.4558	32.2437	33.0078
334000	609.28	109.503	0.508797	0	6.08484	11.1272	15.3818	18.7485	21.2545	23.6893	25.4897	27.1018	28.394	29.592	30.7385	31.4556	32.2437	33.0078
334500	434.6	120.212	0.7133	0	6.08447	11.1272	15.3817	18.7485	21.2545	23.6893	25.4894	27.1016	28.394	29.5919	30.7385	31.4556	32.2437	33.0078
335000	763.195	108.881	0.406187	0	6.08435	11.127	15.3816	18.7485	21.2544	23.6893	25.4894	27.1014	28.3939	29.5919	30.7385	31.4556	32.2434	33.0077
335500	1069.95	88.6686	0.289733	0	6.08435	11.1268	15.3816	18.7484	21.2543	23.6892	25.4894	27.1012	28.3939	29.5918	30.7383	31.4556	32.2434	33.0076
336000	609.28	81.9925	0.508797	0	6.08435	11.1267	15.3816	18.748	21.2542	23.6891	25.4894	27.1011	28.3938	29.5918	30.7382	31.4556	32.2433	33.0076
336500	310	164.383	1	0	6.08423	11.1268	15.3817	18.7482	21.2543	23.689	25.4893	27.1012	28.3939	29.5918	30.7383	31.4557	32.2433	33.0076
337000	681.909	94.1479	0.454606	0	6.08435	11.127	15.3818	18.7483	21.2545	23.689	25.4894	27.1014	28.394	29.592	30.7385	31.4559	32.2435	33.0078
337500	388.311	137.651	0.798328	0	6.08423	11.1266	15.3817	18.7483	21.2542	23.689	25.4894	27.1014	28.394	29.592	30.7385	31.4558	32.2434	33.0078
338000	310	126.455	1	0	6.08435	11.1266	15.3817	18.7484	21.2543	23.6891	25.4893	27.1013	28.3942	29.5922	30.7386	31.4558	32.2434	33.0078
338500	544.387	103.069	0.569448	0	6.08423	11.1263	15.3816	18.7484	21.2542	23.6891	25.4893	27.1013	28.3942	29.5922	30.7385	31.4556	32.2432	33.0078
339000	1197.49	87.8241	0.258874	0	6.08423	11.1262	15.3816	18.7484	21.254	23.6891	25.4891	27.1012	28.3942	29.592	30.7384	31.4552	32.243	33.0078
339500	1197.49	57.235	0.258874	0	6.08435	11.1263	15.3816	18.7485	21.2542	23.6892	25.4891	27.101	28.3942	29.5922	30.7385	31.455	32.2432	33.0079
340000	1340.24	82.1947	0.231302	0	6.08435	11.1263	15.3815	18.7487	21.2543	23.6893	25.4893	27.1008	28.3943	29.5922	30.7386	31.4551	32.243	33.0081
340500	310	139.851	1	0	6.08447	11.1266	15.3815	18.7488	21.2545	23.6895	25.4895	27.1011	28.3944	29.5924	30.7388	31.4553	32.2433	33.0082
341000	388.311	99.3401	0.798328	0	6.08459	11.1262	15.3816	18.7488	21.2545	23.6896	25.4896	27.1012	28.3945	29.5925	30.7388	31.4554	32.2433	33.0082
341500	486.406	104.557	0.637328	0	6.08435	11.1262	15.3815	18.7487	21.2544	23.6896	25.4896	27.1012	28.3944	29.5924	30.7386	31.4552	32.2433	33.0082
342000	346.953	153.786	0.893492	0	6.08447	11.1263	15.3817	18.7488	21.2546	23.6898	25.4899	27.1014	28.3947	29.5925	30.7386	31.4553	32.2434	33.0084
342500	434.6	98.212	0.7133	0	6.08459	11.1266	15.3818	18.749	21.2546	23.6901	25.4901	27.1016	28.3947	29.5928	30.7389	31.4556	32.2437	33.0085
343000	1500	110.991	0.206667	0	6.08459	11.1265	15.3817	18.749	21.2545	23.6901	25.49	27.1014	28.3945	29.5928	30.7389	31.4554	32.2434	33.0084
343500	1069.95	65.7245	0.289733	0	6.08459	11.1265	15.3816	18.749	21.2545	23.6901	25.4899	27.1014	28.3944	29.5925	30.7386	31.4553	32.2434	33.0082
344000	388.311	139.01	0.798328	0	6.08459	11.1263	15.3815	18.7488	21.2544	23.6899	25.4899	27.1014	28.3944	29.5924	30.7386	31.4552	32.2432	33.0082
344500	609.28	91.8288	0.508797	0	6.08459	11.1265	15.3816	18.7489	21.2544	23.6898	25.49	27.1013	28.3945	29.5925	30.7385	31.4553	32.2432	33.0083
345000	434.6	108.689	0.7133	0	6.08472	11.1266	15.3816	18.749	21.2545	23.6898	25.49	27.1014	28.3945	29.5925	30.7384	31.4554	32.2432	33.0083
345500	1069.95	78.3631	0.289733	0	6.08472	11.1266	15.3817	18.7491	21.2546	23.6898	25.4901	27.1016	28.3947	29.5924	30.7383	31.4556	32.2433	33.0082
346000	1500	54.4644	0.206667	0	6.08484	11.1265	15.3817	18.7491	21.2548	23.6899	25.4901	27.1017	28.3948	29.5923	30.7383	31.4557	32.2434	33.0082
346500	434.6	134.466	0.7133	0	6.08496	11.1267	15.3818	18.7493	21.2549	23.6902	25.4902	27.1018	28.395	29.5925	30.7385	31.4559	32.2435	33.0083
347000	955.992	102.045	0.324271	0	6.08472	11.1267	15.382	18.7491	21.255	23.6903	25.4904	27.1019	28.3951	29.5925	30.7386	31.4559	32.2437	33.0083
347500	310	193.856	1	0	6.08508	11.1271	15.3821	18.7494	21.2554	23.6907	25.4907	27.1022	28.3955	29.5929	30.7389	31.4562	32.244	33.0085
348000	763.195	83.3658	0.406187	0	6.08521	11.1274	15.3824	18.7498	21.2557	23.691	25.4911	27.1021	28.3958	29.5933	30.7393	31.4565	32.2444	33.0089
348500	763.195	103.608	0.406187	0	6.08496	11.1276	15.3826	18.7499	21.2557	23.6912	25.4912	27.1021	28.3958	29.5933	30.7394	31.4567	32.2443	33.009
349000	609.28	117.242	0.508797	0	6.08484	11.1277	15.3824	18.75	21.2559	23.691	25.4913	27.1022	28.3959	29.5933	30.7394	31.4567	32.2444	33.0092
349500	681.909	94.6964	0.454606	0	6.08508	11.1277	15.3826	18.7502	21.2561	23.6913	25.4915	27.1024	28.396	29.5935	30.7395	31.4569	32.2445	33.0093
350000	346.953	157.338	0.893492	0	6.08496	11.1276	15.3826	18.7504	21.2561	23.6914	25.4915	27.1025	28.3961	29.5936	30.7395	31.457	32.2445	33.0094
350500	681.909	93.4465	0.454606	0	6.08508	11.1276	15.3823	18.7504	21.2562	23.6915	25.4915	27.1027	28.3962	29.5938	30.7395	31.4572	32.2444	33.0095
351000	1500	80.051	0.206667	0	6.08508	11.1276	15.3823	18.7502	21.2562	23.6913	25.4915	27.1025	28.3962	29.5934	30.7395	31.4572	32.2443	33.0093
351500	1500	63.2951	0.206667	0	6.08521	11.1276	15.3823	18.7502	21.2562	23.6913	25.4916	27.1025	28.3964	29.5933	30.7396	31.4573	32.2444	33.0093
352000	681.909	108.749	0.454606	0	6.08557	11.1279	15.3827	18.7506	21.2566	23.6915	25.4918	27.1028	28.3966	29.5936	30.7397	31.4575	32.2448	33.0096
352500	310	184.963	1	0	6.08569	11.1278	15.3828	18.7506	21.2567	23.6915	25.4918	27.1028	28.3967	29.5938	30.7397	31.4576	32.2448	33.0096
353000	681.909	53.1392	0.454606	0	6.08582	11.1278	15.3829	18.7507	21.2567	23.6913	25.4918	27.1029	28.3967	29.5939	30.7399	31.4578	32.2446	33.0098
353500	544.387	83.9754	0.569448	0	6.08594	11.1279	15.3831	18.7506	21.2567	23.6912	25.4919	27.1028	28.3967	29.594	30.74	31.4579	32.2448	33.0098
354000	1340.24	61.5156	0.231302	0	6.08594	11.1278	15.3829	18.7505	21.2567	23.691	25.4918	27.1028	28.3965	29.5939	30.7399	31.4579	32.2446	33.0098
354500	609.28	82.3507	0.508797	0	6.08594	11.1278	15.3829	18.7505	21.2567	23.6908	25.4917	27.1028	28.3964	29.5936	30.7397	31.4575	32.2446	33.0098
