"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"347.828K Weight"	"390.272K Weight"	"437.895K Weight"	"491.33K Weight"	"551.284K Weight"	"618.555K Weight"	"694.035K Weight"	"778.725K Weight"	"873.75K Weight"	"980.37K Weight"	"1100K Weight"
16700	347.828	66.8403	0.891245	0	1.5	4	6	9	9	10	13	14	13	15	16
16750	347.828	65.1212	0.891245	0	1	4	6	9	9	10	13	14	13	15	16
16800	980.37	57.4611	0.316207	0	1	4	6	9	9	10	13	14	13	14.5	16
16850	310	75.9492	1	0	1.5	4.5	6.5	9.5	9.5	10.5	13.5	14.5	13.5	15	16.5
16900	873.75	50.4198	0.354793	0	1.5	4.5	6.5	9.5	9.5	10.5	13.5	14.5	13	15	16.5
16950	310	71.7576	1	0	2	5	7	10	10	11	14	15	13.5	15.5	17
17000	1100	41.1087	0.281818	0	2	5	7	10	10	11	14	15	13.5	15.5	16.5
17050	347.828	77.1153	0.891245	0	1.5	5	7	10	10	11	14	15	13.5	15.5	16.5
17100	980.37	50.0526	0.316207	0	1.5	5	7	10	10	11	14	15	13.5	15	16.5
17150	310	78.983	1	0	2	5.5	7.5	10.5	10.5	11.5	14.5	15.5	14	15.5	17
17200	491.33	46.7591	0.630941	0	2	5.5	7.5	10	10.5	11.5	14.5	15.5	14	15.5	17
17250	390.272	69.6986	0.794318	0	2	5	7.5	10	10.5	11.5	14.5	15.5	14	15.5	17
17300	347.828	72.5937	0.891245	0	1.5	5	7.5	10	10.5	11.5	14.5	15.5	14	15.5	17
17350	694.035	61.9816	0.446663	0	1.5	5	7.5	10	10.5	11.5	14	15.5	14	15.5	17
17400	491.33	81.0095	0.630941	0	1.5	5	7.5	9.5	10.5	11.5	14	15.5	14	15.5	17
17450	778.725	86.5942	0.398087	0	1.5	5	7.5	9.5	10.5	11.5	14	15	14	15.5	17
17500	778.725	55.083	0.398087	0	1.5	5	7.5	9.5	10.5	11.5	14	14.5	14	15.5	17
17550	347.828	93.9754	0.891245	0	1	5	7.5	9.5	10.5	11.5	14	14.5	14	15.5	17
17600	1100	57.4669	0.281818	0	1	5	7.5	9.5	10.5	11.5	14	14.5	14	15.5	16.5
17650	347.828	106.089	0.891245	0	0.5	5	7.5	9.5	10.5	11.5	14	14.5	14	15.5	16.5
17700	310	89.2767	1	0	1	5.5	8	10	11	12	14.5	15	14.5	16	17
17750	694.035	66.6964	0.446663	0	1	5.5	8	10	11	12	14	15	14.5	16	17
17800	694.035	78.4875	0.446663	0	1	5.5	8	10	11	12	13.5	15	14.5	16	17
17850	491.33	75.2713	0.630941	0	1	5.5	8	9.5	11	12	13.5	15	14.5	16	17
17900	310	97.0425	1	0	1.5	6	8.5	10	11.5	12.5	14	15.5	15	16.5	17.5
17950	980.37	68.5654	0.316207	0	1.5	6	8.5	10	11.5	12.5	14	15.5	15	16	17.5
18000	310	86.7847	1	0	2	6.5	9	10.5	12	13	14.5	16	15.5	16.5	18
18050	437.895	57.6186	0.707932	0	2	6.5	8.5	10.5	12	13	14.5	16	15.5	16.5	18
18100	491.33	67.6962	0.630941	0	2	6.5	8.5	10	12	13	14.5	16	15.5	16.5	18
18150	551.284	68.6902	0.562323	0	2	6.5	8.5	10	11.5	13	14.5	16	15.5	16.5	18
18200	491.33	84.9136	0.630941	0	2	6.5	8.5	9.5	11.5	13	14.5	16	15.5	16.5	18
18250	778.725	46.9677	0.398087	0	2	6.5	8.5	9.5	11.5	13	14.5	15.5	15.5	16.5	18
18300	491.33	62.2718	0.630941	0	2	6.5	8.5	9	11.5	13	14.5	15.5	15.5	16.5	18
18350	390.272	57.7413	0.794318	0	2	6	8.5	9	11.5	13	14.5	15.5	15.5	16.5	18
18400	694.035	68.1426	0.446663	0	2	6	8.5	9	11.5	13	14	15.5	15.5	16.5	18
18450	310	74.0652	1	0	2.5	6.5	9	9.5	12	13.5	14.5	16	16	17	18.5
18500	390.272	66.5131	0.794318	0	2.5	6	9	9.5	12	13.5	14.5	16	16	17	18.5
18550	778.725	57.9771	0.398087	0	2.5	6	9	9.5	12	13.5	14.5	15.5	16	17	18.5
18600	437.895	75.4718	0.707932	0	2.5	6	8.5	9.5	12	13.5	14.5	15.5	16	17	18.5
18650	1100	47.1104	0.281818	0	2.5	6	8.5	9.5	12	13.5	14.5	15.5	16	17	18
18700	778.725	75.6108	0.398087	0	2.5	6	8.5	9.5	12	13.5	14.5	15	16	17	18
18750	980.37	58.1307	0.316207	0	2.5	6	8.5	9.5	12	13.5	14.5	15	16	16.5	18
18800	694.035	73.725	0.446663	0	2.5	6	8.5	9.5	12	13.5	14	15	16	16.5	18
18850	873.75	49.8689	0.354793	0	2.5	6	8.5	9.5	12	13.5	14	15	15.5	16.5	18
18900	310	79.7	1	0	3	6.5	9	10	12.5	14	14.5	15.5	16	17	18.5
18950	618.555	55.4291	0.501168	0	3	6.5	9	10	12.5	13.5	14.5	15.5	16	17	18.5
19000	1100	48.8476	0.281818	0	3	6.5	9	10	12.5	13.5	14.5	15.5	16	17	18
19050	310	95.5136	1	0	3.5	7	9.5	10.5	13	14	15	16	16.5	17.5	18.5
19100	618.555	59.3782	0.501168	0	3.5	7	9.5	10.5	13	13.5	15	16	16.5	17.5	18.5
19150	551.284	72.2254	0.562323	0	3.5	7	9.5	10.5	12.5	13.5	15	16	16.5	17.5	18.5
19200	390.272	76.9961	0.794318	0	3.5	6.5	9.5	10.5	12.5	13.5	15	16	16.5	17.5	18.5
19250	437.895	68.9793	0.707932	0	3.5	6.5	9	10.5	12.5	13.5	15	16	16.5	17.5	18.5
19300	310	67.6952	1	0	4	7	9.5	11	13	14	15.5	16.5	17	18	19
19350	873.75	60.8575	0.354793	0	4	7	9.5	11	13	14	15.5	16.5	16.5	18	19
19400	347.828	75.1769	0.891245	0	3.5	7	9.5	11	13	14	15.5	16.5	16.5	18	19
19450	694.035	57.5411	0.446663	0	3.5	7	9.5	11	13	14	15	16.5	16.5	18	19
19500	390.272	74.0764	0.794318	0	3.5	6.5	9.5	11	13	14	15	16.5	16.5	18	19
19550	491.33	80.8649	0.630941	0	3.5	6.5	9.5	10.5	13	14	15	16.5	16.5	18	19
19600	980.37	45.9349	0.316207	0	3.5	6.5	9.5	10.5	13	14	15	16.5	16.5	17.5	19
19650	873.75	55.9187	0.354793	0	3.5	6.5	9.5	10.5	13	14	15	16.5	16	17.5	19
19700	551.284	80.8858	0.562323	0	3.5	6.5	9.5	10.5	12.5	14	15	16.5	16	17.5	19
19750	437.895	57.5949	0.707932	0	3.5	6.5	9	10.5	12.5	14	15	16.5	16	17.5	19
19800	491.33	48.4875	0.630941	0	3.5	6.5	9	10	12.5	14	15	16.5	16	17.5	19
19850	551.284	52.3378	0.562323	0	3.5	6.5	9	10	12	14	15	16.5	16	17.5	19
19900	347.828	76.92	0.891245	0	3	6.5	9	10	12	14	15	16.5	16	17.5	19
19950	778.725	53.2418	0.398087	0	3	6.5	9	10	12	14	15	16	16	17.5	19
20000	437.895	82.5154	0.707932	0	3	6.5	8.5	10	12	14	15	16	16	17.5	19
20050	390.272	79.0551	0.794318	0	3	6	8.5	10	12	14	15	16	16	17.5	19
20100	778.725	56.678	0.398087	0	3	6	8.5	10	12	14	15	15.5	16	17.5	19
20150	310	91.2316	1	0	3.5	6.5	9	10.5	12.5	14.5	15.5	16	16.5	18	19.5
20200	390.272	63.8076	0.794318	0	3.5	6	9	10.5	12.5	14.5	15.5	16	16.5	18	19.5
20250	491.33	71.9256	0.630941	0	3.5	6	9	10	12.5	14.5	15.5	16	16.5	18	19.5
20300	873.75	88.6779	0.354793	0	3.5	6	9	10	12.5	14.5	15.5	16	16	18	19.5
20350	1100	73.4866	0.281818	0	3.5	6	9	10	12.5	14.5	15.5	16	16	18	19
20400	618.555	61.8268	0.501168	0	3.5	6	9	10	12.5	14	15.5	16	16	18	19
20450	347.828	91.5831	0.891245	0	3	6	9	10	12.5	14	15.5	16	16	18	19
20500	694.035	61.8692	0.446663	0	3	6	9	10	12.5	14	15	16	16	18	19
20550	491.33	80.2319	0.630941	0	3	6	9	9.5	12.5	14	15	16	16	18	19
20600	347.828	75.0368	0.891245	0	2.5	6	9	9.5	12.5	14	15	16	16	18	19
20650	694.035	65.0144	0.446663	0	2.5	6	9	9.5	12.5	14	14.5	16	16	18	19
20700	551.284	96.9915	0.562323	0	2.5	6	9	9.5	12	14	14.5	16	16	18	19
20750	390.272	64.4401	0.794318	0	2.5	5.5	9	9.5	12	14	14.5	16	16	18	19
20800	1100	56.8975	0.281818	0	2.5	5.5	9	9.5	12	14	14.5	16	16	18	18.5
20850	347.828	106.815	0.891245	0	2	5.5	9	9.5	12	14	14.5	16	16	18	18.5
20900	437.895	80.0336	0.707932	0	2	5.5	8.5	9.5	12	14	14.5	16	16	18	18.5
20950	980.37	48.1288	0.316207	0	2	5.5	8.5	9.5	12	14	14.5	16	16	17.5	18.5
21000	310	88.9998	1	0	2.5	6	9	10	12.5	14.5	15	16.5	16.5	18	19
21050	778.725	59.9943	0.398087	0	2.5	6	9	10	12.5	14.5	15	16	16.5	18	19
21100	551.284	85.1179	0.562323	0	2.5	6	9	10	12	14.5	15	16	16.5	18	19
21150	310	99.285	1	0	3	6.5	9.5	10.5	12.5	15	15.5	16.5	17	18.5	19.5
21200	873.75	53.1696	0.354793	0	3	6.5	9.5	10.5	12.5	15	15.5	16.5	16.5	18.5	19.5
21250	310	136.692	1	0	3.5	7	10	11	13	15.5	16	17	17	19	20
21300	437.895	65.5148	0.707932	0	3.5	7	9.5	11	13	15.5	16	17	17	19	20
21350	310	92.3947	1	0	4	7.5	10	11.5	13.5	16	16.5	17.5	17.5	19.5	20.5
21400	347.828	99.654	0.891245	0	3.5	7.5	10	11.5	13.5	16	16.5	17.5	17.5	19.5	20.5
21450	618.555	62.6648	0.501168	0	3.5	7.5	10	11.5	13.5	15.5	16.5	17.5	17.5	19.5	20.5
21500	310	96.3936	1	0	4	8	10.5	12	14	16	17	18	18	20	21
21550	618.555	51.6375	0.501168	0	4	8	10.5	12	14	15.5	17	18	18	20	21
21600	310	142.058	1	0	4.5	8.5	11	12.5	14.5	16	17.5	18.5	18.5	20.5	21.5
21650	551.284	94.1369	0.562323	0	4.5	8.5	11	12.5	14	16	17.5	18.5	18.5	20.5	21.5
21700	694.035	65.9983	0.446663	0	4.5	8.5	11	12.5	14	16	17	18.5	18.5	20.5	21.5
21750	347.828	133.029	0.891245	0	4	8.5	11	12.5	14	16	17	18.5	18.5	20.5	21.5
21800	390.272	86.2138	0.794318	0	4	8	11	12.5	14	16	17	18.5	18.5	20.5	21.5
21850	390.272	75.2255	0.794318	0	4	7.5	11	12.5	14	16	17	18.5	18.5	20.5	21.5
21900	694.035	59.7177	0.446663	0	4	7.5	11	12.5	14	16	16.5	18.5	18.5	20.5	21.5
21950	347.828	80.5818	0.891245	0	3.5	7.5	11	12.5	14	16	16.5	18.5	18.5	20.5	21.5
22000	1100	64.2404	0.281818	0	3.5	7.5	11	12.5	14	16	16.5	18.5	18.5	20.5	21
22050	437.895	98.3282	0.707932	0	3.5	7.5	10.5	12.5	14	16	16.5	18.5	18.5	20.5	21
22100	310	90.3796	1	0	4	8	11	13	14.5	16.5	17	19	19	21	21.5
22150	491.33	80.7562	0.630941	0	4	8	11	12.5	14.5	16.5	17	19	19	21	21.5
22200	618.555	66.9329	0.501168	0	4	8	11	12.5	14.5	16	17	19	19	21	21.5
22250	390.272	78.2511	0.794318	0	4	7.5	11	12.5	14.5	16	17	19	19	21	21.5
22300	980.37	53.4796	0.316207	0	4	7.5	11	12.5	14.5	16	17	19	19	20.5	21.5
22350	390.272	99.1677	0.794318	0	4	7	11	12.5	14.5	16	17	19	19	20.5	21.5
22400	980.37	60.5147	0.316207	0	4	7	11	12.5	14.5	16	17	19	19	20	21.5
22450	491.33	85.9355	0.630941	0	4	7	11	12	14.5	16	17	19	19	20	21.5
22500	873.75	71.1342	0.354793	0	4	7	11	12	14.5	16	17	19	18.5	20	21.5
22550	437.895	69.9498	0.707932	0	4	7	10.5	12	14.5	16	17	19	18.5	20	21.5
22600	618.555	63.1129	0.501168	0	4	7	10.5	12	14.5	15.5	17	19	18.5	20	21.5
22650	310	120.072	1	0	4.5	7.5	11	12.5	15	16	17.5	19.5	19	20.5	22
22700	1100	60.365	0.281818	0	4.5	7.5	11	12.5	15	16	17.5	19.5	19	20.5	21.5
22750	310	188	1	0	5	8	11.5	13	15.5	16.5	18	20	19.5	21	22
22800	390.272	114.592	0.794318	0	5	7.5	11.5	13	15.5	16.5	18	20	19.5	21	22
22850	778.725	84.533	0.398087	0	5	7.5	11.5	13	15.5	16.5	18	19.5	19.5	21	22
22900	310	132.048	1	0	5.5	8	12	13.5	16	17	18.5	20	20	21.5	22.5
22950	437.895	77.876	0.707932	0	5.5	8	11.5	13.5	16	17	18.5	20	20	21.5	22.5
23000	347.828	73.8903	0.891245	0	5	8	11.5	13.5	16	17	18.5	20	20	21.5	22.5
23050	694.035	98.4246	0.446663	0	5	8	11.5	13.5	16	17	18	20	20	21.5	22.5
23100	437.895	71.9838	0.707932	0	5	8	11	13.5	16	17	18	20	20	21.5	22.5
23150	390.272	90.0536	0.794318	0	5	7.5	11	13.5	16	17	18	20	20	21.5	22.5
23200	778.725	77.5783	0.398087	0	5	7.5	11	13.5	16	17	18	19.5	20	21.5	22.5
23250	310	127.074	1	0	5.5	8	11.5	14	16.5	17.5	18.5	20	20.5	22	23
23300	491.33	89.2185	0.630941	0	5.5	8	11.5	13.5	16.5	17.5	18.5	20	20.5	22	23
23350	347.828	133.092	0.891245	0	5	8	11.5	13.5	16.5	17.5	18.5	20	20.5	22	23
23400	778.725	81.1352	0.398087	0	5	8	11.5	13.5	16.5	17.5	18.5	19.5	20.5	22	23
23450	551.284	92.4453	0.562323	0	5	8	11.5	13.5	16	17.5	18.5	19.5	20.5	22	23
23500	390.272	90.8855	0.794318	0	5	7.5	11.5	13.5	16	17.5	18.5	19.5	20.5	22	23
23550	551.284	65.153	0.562323	0	5	7.5	11.5	13.5	15.5	17.5	18.5	19.5	20.5	22	23
23600	694.035	72.2192	0.446663	0	5	7.5	11.5	13.5	15.5	17.5	18	19.5	20.5	22	23
23650	873.75	62.63	0.354793	0	5	7.5	11.5	13.5	15.5	17.5	18	19.5	20	22	23
23700	618.555	66.5216	0.501168	0	5	7.5	11.5	13.5	15.5	17	18	19.5	20	22	23
23750	491.33	64.627	0.630941	0	5	7.5	11.5	13	15.5	17	18	19.5	20	22	23
23800	1100	72.574	0.281818	0	5	7.5	11.5	13	15.5	17	18	19.5	20	22	22.5
23850	347.828	100.354	0.891245	0	4.5	7.5	11.5	13	15.5	17	18	19.5	20	22	22.5
23900	437.895	70.8167	0.707932	0	4.5	7.5	11	13	15.5	17	18	19.5	20	22	22.5
23950	980.37	51.4539	0.316207	0	4.5	7.5	11	13	15.5	17	18	19.5	20	21.5	22.5
24000	347.828	109.815	0.891245	0	4	7.5	11	13	15.5	17	18	19.5	20	21.5	22.5
24050	778.725	53.0846	0.398087	0	4	7.5	11	13	15.5	17	18	19	20	21.5	22.5
24100	694.035	67.1285	0.446663	0	4	7.5	11	13	15.5	17	17.5	19	20	21.5	22.5
24150	390.272	93.7243	0.794318	0	4	7	11	13	15.5	17	17.5	19	20	21.5	22.5
24200	491.33	79.3211	0.630941	0	4	7	11	12.5	15.5	17	17.5	19	20	21.5	22.5
24250	980.37	70.2687	0.316207	0	4	7	11	12.5	15.5	17	17.5	19	20	21	22.5
24300	618.555	66.8409	0.501168	0	4	7	11	12.5	15.5	16.5	17.5	19	20	21	22.5
24350	551.284	73.17	0.562323	0	4	7	11	12.5	15	16.5	17.5	19	20	21	22.5
24400	778.725	44.7046	0.398087	0	4	7	11	12.5	15	16.5	17.5	18.5	20	21	22.5
24450	1100	65.4944	0.281818	0	4	7	11	12.5	15	16.5	17.5	18.5	20	21	22
24500	980.37	63.1388	0.316207	0	4	7	11	12.5	15	16.5	17.5	18.5	20	20.5	22
24550	347.828	68.0692	0.891245	0	3.5	7	11	12.5	15	16.5	17.5	18.5	20	20.5	22
24600	694.035	55.377	0.446663	0	3.5	7	11	12.5	15	16.5	17	18.5	20	20.5	22
24650	310	136.849	1	0	4	7.5	11.5	13	15.5	17	17.5	19	20.5	21	22.5
24700	551.284	73.9714	0.562323	0	4	7.5	11.5	13	15	17	17.5	19	20.5	21	22.5
24750	310	114.47	1	0	4.5	8	12	13.5	15.5	17.5	18	19.5	21	21.5	23
24800	873.75	63.5293	0.354793	0	4.5	8	12	13.5	15.5	17.5	18	19.5	20.5	21.5	23
24850	778.725	85.2685	0.398087	0	4.5	8	12	13.5	15.5	17.5	18	19	20.5	21.5	23
24900	437.895	102.998	0.707932	0	4.5	8	11.5	13.5	15.5	17.5	18	19	20.5	21.5	23
24950	618.555	57.1819	0.501168	0	4.5	8	11.5	13.5	15.5	17	18	19	20.5	21.5	23
25000	491.33	95.0251	0.630941	0	4.5	8	11.5	13	15.5	17	18	19	20.5	21.5	23
25050	694.035	96.644	0.446663	0	4.5	8	11.5	13	15.5	17	17.5	19	20.5	21.5	23
25100	347.828	74.1419	0.891245	0	4	8	11.5	13	15.5	17	17.5	19	20.5	21.5	23
25150	980.37	70.309	0.316207	0	4	8	11.5	13	15.5	17	17.5	19	20.5	21	23
25200	491.33	82.6503	0.630941	0	4	8	11.5	12.5	15.5	17	17.5	19	20.5	21	23
25250	1100	59.093	0.281818	0	4	8	11.5	12.5	15.5	17	17.5	19	20.5	21	22.5
25300	390.272	117.106	0.794318	0	4	7.5	11.5	12.5	15.5	17	17.5	19	20.5	21	22.5
25350	618.555	63.267	0.501168	0	4	7.5	11.5	12.5	15.5	16.5	17.5	19	20.5	21	22.5
25400	551.284	89.7635	0.562323	0	4	7.5	11.5	12.5	15	16.5	17.5	19	20.5	21	22.5
25450	310	87.1931	1	0	4.5	8	12	13	15.5	17	18	19.5	21	21.5	23
25500	778.725	57.3714	0.398087	0	4.5	8	12	13	15.5	17	18	19	21	21.5	23
25550	347.828	120.741	0.891245	0	4	8	12	13	15.5	17	18	19	21	21.5	23
25600	873.75	62.1689	0.354793	0	4	8	12	13	15.5	17	18	19	20.5	21.5	23
25650	437.895	92.0292	0.707932	0	4	8	11.5	13	15.5	17	18	19	20.5	21.5	23
25700	618.555	65.4664	0.501168	0	4	8	11.5	13	15.5	16.5	18	19	20.5	21.5	23
25750	618.555	80.1969	0.501168	0	4	8	11.5	13	15.5	16	18	19	20.5	21.5	23
25800	1100	67.5894	0.281818	0	4	8	11.5	13	15.5	16	18	19	20.5	21.5	22.5
25850	310	155.946	1	0	4.5	8.5	12	13.5	16	16.5	18.5	19.5	21	22	23
25900	873.75	70.439	0.354793	0	4.5	8.5	12	13.5	16	16.5	18.5	19.5	20.5	22	23
25950	390.272	116.95	0.794318	0	4.5	8	12	13.5	16	16.5	18.5	19.5	20.5	22	23
26000	390.272	107.969	0.794318	0	4.5	7.5	12	13.5	16	16.5	18.5	19.5	20.5	22	23
26050	551.284	69.995	0.562323	0	4.5	7.5	12	13.5	15.5	16.5	18.5	19.5	20.5	22	23
26100	347.828	125.591	0.891245	0	4	7.5	12	13.5	15.5	16.5	18.5	19.5	20.5	22	23
26150	437.895	48.4466	0.707932	0	4	7.5	11.5	13.5	15.5	16.5	18.5	19.5	20.5	22	23
26200	310	83.6241	1	0	4.5	8	12	14	16	17	19	20	21	22.5	23.5
26250	491.33	77.198	0.630941	0	4.5	8	12	13.5	16	17	19	20	21	22.5	23.5
26300	694.035	67.0233	0.446663	0	4.5	8	12	13.5	16	17	18.5	20	21	22.5	23.5
26350	347.828	154.635	0.891245	0	4	8	12	13.5	16	17	18.5	20	21	22.5	23.5
26400	437.895	96.4939	0.707932	0	4	8	11.5	13.5	16	17	18.5	20	21	22.5	23.5
26450	347.828	106.038	0.891245	0	3.5	8	11.5	13.5	16	17	18.5	20	21	22.5	23.5
26500	1100	51.8824	0.281818	0	3.5	8	11.5	13.5	16	17	18.5	20	21	22.5	23
26550	310	142.652	1	0	4	8.5	12	14	16.5	17.5	19	20.5	21.5	23	23.5
26600	437.895	81.1777	0.707932	0	4	8.5	11.5	14	16.5	17.5	19	20.5	21.5	23	23.5
26650	390.272	84.6832	0.794318	0	4	8	11.5	14	16.5	17.5	19	20.5	21.5	23	23.5
26700	1100	103.496	0.281818	0	4	8	11.5	14	16.5	17.5	19	20.5	21.5	23	23
26750	347.828	106.114	0.891245	0	3.5	8	11.5	14	16.5	17.5	19	20.5	21.5	23	23
26800	694.035	70.3848	0.446663	0	3.5	8	11.5	14	16.5	17.5	18.5	20.5	21.5	23	23
26850	491.33	83.0972	0.630941	0	3.5	8	11.5	13.5	16.5	17.5	18.5	20.5	21.5	23	23
26900	551.284	70.5672	0.562323	0	3.5	8	11.5	13.5	16	17.5	18.5	20.5	21.5	23	23
26950	980.37	61.6516	0.316207	0	3.5	8	11.5	13.5	16	17.5	18.5	20.5	21.5	22.5	23
27000	491.33	78.8221	0.630941	0	3.5	8	11.5	13	16	17.5	18.5	20.5	21.5	22.5	23
27050	1100	54.2684	0.281818	0	3.5	8	11.5	13	16	17.5	18.5	20.5	21.5	22.5	22.5
27100	437.895	98.0761	0.707932	0	3.5	8	11	13	16	17.5	18.5	20.5	21.5	22.5	22.5
27150	778.725	55.283	0.398087	0	3.5	8	11	13	16	17.5	18.5	20	21.5	22.5	22.5
27200	390.272	83.3224	0.794318	0	3.5	7.5	11	13	16	17.5	18.5	20	21.5	22.5	22.5
27250	873.75	47.6087	0.354793	0	3.5	7.5	11	13	16	17.5	18.5	20	21	22.5	22.5
27300	310	112.427	1	0	4	8	11.5	13.5	16.5	18	19	20.5	21.5	23	23
27350	980.37	59.267	0.316207	0	4	8	11.5	13.5	16.5	18	19	20.5	21.5	22.5	23
27400	310	140.974	1	0	4.5	8.5	12	14	17	18.5	19.5	21	22	23	23.5
27450	551.284	80.9088	0.562323	0	4.5	8.5	12	14	16.5	18.5	19.5	21	22	23	23.5
27500	310	145.875	1	0	5	9	12.5	14.5	17	19	20	21.5	22.5	23.5	24
27550	618.555	63.3638	0.501168	0	5	9	12.5	14.5	17	18.5	20	21.5	22.5	23.5	24
27600	310	144.338	1	0	5.5	9.5	13	15	17.5	19	20.5	22	23	24	24.5
27650	618.555	75.0889	0.501168	0	5.5	9.5	13	15	17.5	18.5	20.5	22	23	24	24.5
27700	390.272	143.322	0.794318	0	5.5	9	13	15	17.5	18.5	20.5	22	23	24	24.5
27750	1100	57.042	0.281818	0	5.5	9	13	15	17.5	18.5	20.5	22	23	24	24
27800	310	188.383	1	0	6	9.5	13.5	15.5	18	19	21	22.5	23.5	24.5	24.5
27850	310	127.809	1	0	6.5	10	14	16	18.5	19.5	21.5	23	24	25	25
27900	390.272	107.646	0.794318	0	6.5	9.5	14	16	18.5	19.5	21.5	23	24	25	25
27950	310	148.247	1	0	7	10	14.5	16.5	19	20	22	23.5	24.5	25.5	25.5
28000	491.33	96.7457	0.630941	0	7	10	14.5	16	19	20	22	23.5	24.5	25.5	25.5
28050	437.895	107.825	0.707932	0	7	10	14	16	19	20	22	23.5	24.5	25.5	25.5
28100	873.75	75.1545	0.354793	0	7	10	14	16	19	20	22	23.5	24	25.5	25.5
28150	347.828	133.014	0.891245	0	6.5	10	14	16	19	20	22	23.5	24	25.5	25.5
28200	390.272	95.3229	0.794318	0	6.5	9.5	14	16	19	20	22	23.5	24	25.5	25.5
28250	694.035	78.6711	0.446663	0	6.5	9.5	14	16	19	20	21.5	23.5	24	25.5	25.5
28300	491.33	88.6415	0.630941	0	6.5	9.5	14	15.5	19	20	21.5	23.5	24	25.5	25.5
28350	437.895	94.1511	0.707932	0	6.5	9.5	13.5	15.5	19	20	21.5	23.5	24	25.5	25.5
28400	390.272	106.4	0.794318	0	6.5	9	13.5	15.5	19	20	21.5	23.5	24	25.5	25.5
28450	618.555	88.3808	0.501168	0	6.5	9	13.5	15.5	19	19.5	21.5	23.5	24	25.5	25.5
28500	778.725	80.1596	0.398087	0	6.5	9	13.5	15.5	19	19.5	21.5	23	24	25.5	25.5
28550	310	116.175	1	0	7	9.5	14	16	19.5	20	22	23.5	24.5	26	26
28600	491.33	84.9281	0.630941	0	7	9.5	14	15.5	19.5	20	22	23.5	24.5	26	26
28650	551.284	110.385	0.562323	0	7	9.5	14	15.5	19	20	22	23.5	24.5	26	26
28700	437.895	100.481	0.707932	0	7	9.5	13.5	15.5	19	20	22	23.5	24.5	26	26
28750	390.272	96.8163	0.794318	0	7	9	13.5	15.5	19	20	22	23.5	24.5	26	26
28800	347.828	116.395	0.891245	0	6.5	9	13.5	15.5	19	20	22	23.5	24.5	26	26
28850	347.828	97.0622	0.891245	0	6	9	13.5	15.5	19	20	22	23.5	24.5	26	26
28900	778.725	92.0973	0.398087	0	6	9	13.5	15.5	19	20	22	23	24.5	26	26
28950	347.828	100.36	0.891245	0	5.5	9	13.5	15.5	19	20	22	23	24.5	26	26
29000	390.272	93.1842	0.794318	0	5.5	8.5	13.5	15.5	19	20	22	23	24.5	26	26
29050	491.33	84.9544	0.630941	0	5.5	8.5	13.5	15	19	20	22	23	24.5	26	26
29100	873.75	79.0844	0.354793	0	5.5	8.5	13.5	15	19	20	22	23	24	26	26
29150	491.33	83.0986	0.630941	0	5.5	8.5	13.5	14.5	19	20	22	23	24	26	26
29200	1100	69.1061	0.281818	0	5.5	8.5	13.5	14.5	19	20	22	23	24	26	25.5
29250	347.828	116.907	0.891245	0	5	8.5	13.5	14.5	19	20	22	23	24	26	25.5
29300	551.284	99.1043	0.562323	0	5	8.5	13.5	14.5	18.5	20	22	23	24	26	25.5
29350	778.725	70.7045	0.398087	0	5	8.5	13.5	14.5	18.5	20	22	22.5	24	26	25.5
29400	551.284	86.5396	0.562323	0	5	8.5	13.5	14.5	18	20	22	22.5	24	26	25.5
29450	980.37	99.3718	0.316207	0	5	8.5	13.5	14.5	18	20	22	22.5	24	25.5	25.5
29500	347.828	97.3714	0.891245	0	4.5	8.5	13.5	14.5	18	20	22	22.5	24	25.5	25.5
29550	551.284	66.8178	0.562323	0	4.5	8.5	13.5	14.5	17.5	20	22	22.5	24	25.5	25.5
29600	778.725	78.1507	0.398087	0	4.5	8.5	13.5	14.5	17.5	20	22	22	24	25.5	25.5
29650	980.37	69.0526	0.316207	0	4.5	8.5	13.5	14.5	17.5	20	22	22	24	25	25.5
29700	618.555	81.4549	0.501168	0	4.5	8.5	13.5	14.5	17.5	19.5	22	22	24	25	25.5
29750	437.895	113.154	0.707932	0	4.5	8.5	13	14.5	17.5	19.5	22	22	24	25	25.5
29800	437.895	95.8518	0.707932	0	4.5	8.5	12.5	14.5	17.5	19.5	22	22	24	25	25.5
29850	390.272	86.317	0.794318	0	4.5	8	12.5	14.5	17.5	19.5	22	22	24	25	25.5
29900	694.035	68.4968	0.446663	0	4.5	8	12.5	14.5	17.5	19.5	21.5	22	24	25	25.5
29950	347.828	105.892	0.891245	0	4	8	12.5	14.5	17.5	19.5	21.5	22	24	25	25.5
30000	618.555	69.7177	0.501168	0	4	8	12.5	14.5	17.5	19	21.5	22	24	25	25.5
30050	694.035	80.7551	0.446663	0	4	8	12.5	14.5	17.5	19	21	22	24	25	25.5
30100	310	106.804	1	0	4.5	8.5	13	15	18	19.5	21.5	22.5	24.5	25.5	26
30150	551.284	68.1516	0.562323	0	4.5	8.5	13	15	17.5	19.5	21.5	22.5	24.5	25.5	26
30200	390.272	105.83	0.794318	0	4.5	8	13	15	17.5	19.5	21.5	22.5	24.5	25.5	26
30250	980.37	59.4969	0.316207	0	4.5	8	13	15	17.5	19.5	21.5	22.5	24.5	25	26
